generated_at,pipedrive_org_id,pipedrive_org_name,target_field_name,target_field_key,current_value,proposed_value,source_system,source_id,source_field,match_strategy,match_reason,classification,hold_reason,requires_nick_approval,source_name,source_address,source_city,source_state,source_postal_code,source_phone,source_website,source_psg_id
2026-07-17T15:38:23.909Z,6255,"Five Star Auto Body, Inc.",Website,website,,http://fivestar-collision.com/,Supabase Google Business Profile body_shops,ChIJZedDJC385IkRg1ckm1CUMzk,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Five Star Collision Center Inc,"683A American Legion Hwy, Westport, MA 02790",Westport,MA,02790,+1 508-636-3152,http://fivestar-collision.com/,
2026-07-17T15:38:23.909Z,6221,Supreme Auto Body,Website,website,,https://www.supremeautobodyinc.com/,Supabase Google Business Profile body_shops,ChIJV6N4CVF-44kRxMF7tgt85I8,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,"Supreme Auto Body, Inc","1734 River St, Hyde Park, MA 02136",Hyde Park,MA,02136,+1 617-364-4435,https://www.supremeautobodyinc.com/,
2026-07-17T15:38:23.909Z,6142,Auto Body Pros,Website,website,,https://collisionprospsl.com/,Supabase Google Business Profile body_shops,ChIJwfnviwPr3ogR1-V5s8CSwVw,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Collision Pros,"2125 SW Hayworth Ave, Port St. Lucie, FL 34953",Port St. Lucie,FL,34953,+1 772-359-1174,https://collisionprospsl.com/,
2026-07-17T15:38:23.909Z,7475,Tony's Body Shop,Website,website,,http://instagram.com/tonysbodyshopx,Supabase Google Business Profile body_shops,ChIJB2HfRS5qCYgRZ6YL2gFlrOU,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Tony's Body Shop,"215 N 4099th Rd, Mendota, IL 61342",Mendota,IL,61342,+1 815-539-3057,http://instagram.com/tonysbodyshopx,
2026-07-17T15:38:23.909Z,8613,Don Johnson Motors,Phone,04b2473348bdf2df769dcc3d40323bd319465965,,+1 715-234-4035,Supabase Google Business Profile body_shops,ChIJkarjSN77rFIRzBVw6_wFruU,source_phone,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Don Johnson Motors Collision Center,"721 West Ave, Rice Lake, WI 54868",Rice Lake,WI,54868,+1 715-234-4035,https://www.donjohnsonmotors.com/collision-center.html,
2026-07-17T15:38:23.909Z,8613,Don Johnson Motors,Website,website,,https://www.donjohnsonmotors.com/collision-center.html,Supabase Google Business Profile body_shops,ChIJkarjSN77rFIRzBVw6_wFruU,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Don Johnson Motors Collision Center,"721 West Ave, Rice Lake, WI 54868",Rice Lake,WI,54868,+1 715-234-4035,https://www.donjohnsonmotors.com/collision-center.html,
2026-07-17T15:38:23.909Z,5908,Classic Collision Center,Website,website,,https://www.classicautobodytow.com/,Supabase Google Business Profile body_shops,ChIJg1yAsmECdogR4VaXQug7cHo,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Classic Auto Body,"1421 N Illinois St, Swansea, IL 62226",Swansea,IL,62226,+1 618-233-7951,https://www.classicautobodytow.com/,
2026-07-17T15:38:23.909Z,8638,Tom Wood Collision,Phone,04b2473348bdf2df769dcc3d40323bd319465965,,+1 317-848-6707,Supabase Google Business Profile body_shops,ChIJBbAN0FutFIgRiKVAJHKc4Ig,source_phone,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Tom Wood Collision Center,"9727 Bauer Dr E, Indianapolis, IN 46280",Indianapolis,IN,46280,+1 317-848-6707,https://www.tomwoodcollision.com/,
2026-07-17T15:38:23.909Z,8638,Tom Wood Collision,Website,website,,https://www.tomwoodcollision.com/,Supabase Google Business Profile body_shops,ChIJBbAN0FutFIgRiKVAJHKc4Ig,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Tom Wood Collision Center,"9727 Bauer Dr E, Indianapolis, IN 46280",Indianapolis,IN,46280,+1 317-848-6707,https://www.tomwoodcollision.com/,
2026-07-17T15:38:23.909Z,1547,Superior Collision,Website,website,,http://superiorautobodyshop.net/,Supabase Google Business Profile body_shops,ChIJP6-GmyyGSIgRaIzH3aLcySE,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Superior Auto Body,"105 Hudson St, Middleport, OH 45760",Middleport,OH,45760,+1 740-992-2476,http://superiorautobodyshop.net/,
2026-07-17T15:38:23.909Z,6202,Ray's Auto Body,Website,website,,http://www.raysautobodyrepair.com/,Supabase Google Business Profile body_shops,ChIJeRSmDCoP5IkRunKoF4SnriY,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Ray's Auto Body,"188 Worcester St, North Grafton, MA 01536",North Grafton,MA,01536,+1 508-839-9508,http://www.raysautobodyrepair.com/,
2026-07-17T15:38:23.909Z,6324,Dave's Body Shop,Website,website,,http://davescollisionup.com/,Supabase Google Business Profile body_shops,ChIJf_go42_qUU0RjCQXXHTKegs,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Dave's Collision Center,"579 Washington St, Ishpeming, MI 49849",Ishpeming,MI,49849,+1 906-485-1211,http://davescollisionup.com/,
2026-07-17T15:38:23.909Z,6760,Tom's Auto Body,Website,website,,http://www.toms-autobody.com/,Supabase Google Business Profile body_shops,ChIJFaR1dBh25IkRz7nEWVbrChw,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Tom's Auto Body Inc,"65 Union St, Ashland, MA 01721",Ashland,MA,01721,+1 508-881-4748,http://www.toms-autobody.com/,
2026-07-17T15:38:23.909Z,6006,Manuel's Auto Body,Website,website,,https://www.manuelsbodyshop.com/,Supabase Google Business Profile body_shops,ChIJ2co5Piq6woARypQWL8Ll1cg,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Manuel's Body Shop,"9301 Venice Blvd., Culver City, CA 90232",Culver City,CA,90232,+1 310-836-3701,https://www.manuelsbodyshop.com/,
2026-07-17T15:38:23.909Z,7269,"Dave's Body Shop, Inc.",Website,website,,https://davesbodyshopwalkertonin.com/,Supabase Google Business Profile body_shops,ChIJz0TXC2JBEYgRP__A44J83NQ,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Dave's Body Shop,"8951 E 950 S, Walkerton, IN 46574",Walkerton,IN,46574,+1 574-586-2839,https://davesbodyshopwalkertonin.com/,
2026-07-17T15:38:23.909Z,7033,Steve's Auto Body,Website,website,,http://stevesautobodynorwell.com/,Supabase Google Business Profile body_shops,ChIJI9lIxN5h44kRafT78oprrXI,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Steve's Auto Body Inc,"7 Grove St, Norwell, MA 02061",Norwell,MA,02061,+1 781-871-3942,http://stevesautobodynorwell.com/,
2026-07-17T15:38:23.909Z,7014,Accurate Auto Body,Website,website,,https://accuratecollisionboston.com/,Supabase Google Business Profile body_shops,ChIJb1_Rihxx44kROSfBvij1SXw,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Accurate Collision,"36 Mystic St, Everett, MA 02149",Everett,MA,02149,+1 617-387-3368,https://accuratecollisionboston.com/,
2026-07-17T15:38:23.909Z,6198,George's Auto Body Inc.,Website,website,,http://georgescenters.com/,Supabase Google Business Profile body_shops,ChIJ2TnEcVBw44kREQ-dJEEnywA,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,"George's Auto Body, Inc.","163 Rear Squire Rd, Revere, MA 02151",Revere,MA,02151,+1 617-567-9625,http://georgescenters.com/,
2026-07-17T15:38:23.909Z,5908,Classic Collision Center,Website,website,,https://classicautobodyil.com/,Supabase Google Business Profile body_shops,ChIJzwFuTiUQc4gRV-bVJUvsClg,source_website,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Classic Auto Body,"67 Richmond Ave, Mattoon, IL 61938",Mattoon,IL,61938,+1 217-258-6652,https://classicautobodyil.com/,
2026-07-17T15:38:23.909Z,8590,NoHo Collision Center Inc.,PSG ID,f9036ab08f3060c05153ff91d2085270a935a8b4,,PS1144,Supabase Invoiced customer cache,13244146,source_psg_id,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,NoHo Collision Center,,North Hollywood,CA,,,,PS1144
2026-07-17T15:38:23.909Z,8788,Ozzie's Body Shop,PSG ID,f9036ab08f3060c05153ff91d2085270a935a8b4,,PS1663,Supabase Invoiced customer cache,13244615,source_psg_id,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Ozzie's Body Shop,,Loveland,CO,,,,PS1663
2026-07-17T15:38:23.909Z,8789,Poynette Auto Body,PSG ID,f9036ab08f3060c05153ff91d2085270a935a8b4,,PS1664,Supabase Invoiced customer cache,12836717,source_psg_id,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Poynette Auto Body,,Poynette,WI,,,,PS1664
2026-07-17T15:38:23.909Z,6933,Syverson Auto Body,PSG ID,f9036ab08f3060c05153ff91d2085270a935a8b4,,PS1150,Supabase Invoiced customer cache,13244150,source_psg_id,exact_name_state,exact_name_state; name_similarity=1.00,safe_fill,,false,Syverson Auto Body,,Sparta,WI,,,,PS1150
